,Index,display_url,comments,is_video,likes,caption,labels
134,146,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72847784_2126882097621123_7519182217883505852_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=75efc6b032ceadb01d4fd0c26983d637&oe=5E800219,817,FALSE,249316,"Photo by Sara Hylton @sarahyltonphoto | A mother and her child at an Afghan refugee settlement, on the outskirts of Islamabad, Pakistan, pause from their daily duties. This image was made in July 2018, in the lead-up to the federal elections. Newly elected Prime Minister Imran Khan promised to grant citizenship to Afghan refugees, but over a year later, citizenship is still off the table. For more stories follow me @sarahyltonphoto #refugees #Afghanistan #Pakistan'",['Art']
135,147,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74342699_450996895556348_3890485311583142168_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=37ffad53eb080c3127dbaf63b9ad19ed&oe=5E73CEEB,474,FALSE,124021,"Photo by Dina Litovsky @dina_litovsky | Shouq Faisal Madani, from Saudi Arabia, celebrates with her team at the Grand Awards Ceremony at the 2019 International Science and Engineering Fair. While historically female attendance at science fairs has been low, this year’s event was evenly split by gender, and three of the top awards went to young women. \nThis story about girls in science is in National Geographic’s November issue. For more images follow me @dina_litovsky.'","['People', 'Green', 'Product', 'Social group', 'Crowd', 'Event', 'Youth', 'Cheering', 'Performance', 'Audience']"
136,148,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75588005_201826714167342_7518377277440458473_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=ce77bbbdb24c01a489a075156ab243df&oe=5E6F2556,757,FALSE,205398,"Photo by Lynsey Addario @lynseyaddario | Deyraliz Perez Gines, 25, of Bayamon, Puerto Rico, is reprimanded by her drill instructor at Parris Island, S.C.—the only place in the country where women train to become Marines. For the next 11 weeks, they would speak only in the third person, calling themselves “this recruit” instead of “I” to absolve all individuality. Today, women make up eight percent of the United States Marine Corps. To see more of my work, follow @lynseyaddario.'","['Soldier', 'Military organization', 'Military', 'Army', 'Military camouflage', 'Infantry', 'Troop', 'Design', 'Marines', 'Military uniform']"
137,149,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/77024054_248215149501860_8408893016110172543_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=7b92fe06c20455f9baeaa120560af065&oe=5E798DCF,701,FALSE,389558,"Photos by Pete McBride @pedromcbride | Layers of mountain light—and wildfire smoke. Decades of wildland management that focused on fire suppression have played a hand in the increasing wildfire devastation we’re seeing, including California’s deadliest wildfire on record last year. A changing climate also plays a role, by bringing hotter and drier weather patterns, enabling bigger and harder-to-control infernos and increasing fire danger from the U.S. West to the Southeast. Last summer, I nearly lost my Colorado hometown to a wildfire as I watched (and photographed, second image) in a panic while evacuating. Not all are so lucky. Now I view these hazy sunsets with awe, knowing this natural cycle is important. But I also observe with apprehension, fearful of the outcome. For more on our natural world, follow @pedromcbride. #wildfire #nature #light'","['Sky', 'Mountainous landforms', 'Mountain', 'Nature', 'Atmospheric phenomenon', 'Mountain range', 'Wilderness', 'Ridge', 'Blue', 'Cloud']"
138,150,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74426890_2575748949319839_7171097257737281012_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=45f2f60c8e30a905d9c4b707ea84ad21&oe=5E8726CD,1408,FALSE,377878,"Photos by Richard Barnes @richardbarnes | Can the remarkable architecture built by monstrous leaders redeem their reputations? Nero, emperor of ancient Rome, was known for killing two of his wives, allegedly killing his mother, crucifying Christians, and ordering the stoic philosopher Seneca to commit suicide. Nero was emperor when Rome burned in 64 C.E. His legacy lives on in the ambitious architectures he built, such as the Colosseum and his palace, the Domus Aurea (Golden House). It is thought that Villa Oplontis was owned by Nero and used as his second wife’s residence its colorful frescoes have been remarkably preserved. Some say he was an avant-garde artist and visionary, his brutality simply a product of his time. Other historians define him by his obsession with popularity, and his desire for a godlike authority. Known as a public relations master, he embraced spectacle and performance on a grand scale. Follow @richardbarnes for more. #richardbarnes #nero #rome #emperors'","['Landmark', 'Historic site', 'Ancient roman architecture', 'Architecture', 'Building', 'Ancient history', 'Ancient rome', 'Sky', 'Ruins', 'Fortification']"
139,151,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74334531_2549692205097029_638382331640894788_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=b698a5789b5f3c09feeb4ec99315d075&oe=5E8C6BAA,507,FALSE,162446,"Photo by Ian Teh @iantehphotography | I recently reviewed my photographs of China’s coal industry from 2006 to 2010 in prep for a presentation to a Nat Geo Student Expedition in Beijing. I took this photo when China was building two coal power stations a week. Today the country is set to add a further 25% to its capacity. If this extra capacity becomes operational, it would make it much more difficult for the world to limit CO2 emissions. Despite China being a global frontrunner in investing in alternative energy, this would be a major setback, according to advocates. In a BBC report last year, researchers suggested that these plants have more to do with boosting the local economies in China rather than providing any energy needs. #china #coal #climatechange #gloabalwarming #industrialisation'","['Electricity', 'Urban area', 'Transport', 'Mode of transport', 'Town', 'Sky', 'Cooling tower', 'Electrical supply', 'Vehicle', 'City']"
140,152,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73280694_2366784470058006_2686041795314514135_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=21e2678ef3b58cb74f093f56f49f33a2&oe=5E7427B9,356,FALSE,148917,"Photo by Tasneem Alsultan @tasneemalsultan | A teenager uses Rollerblades in front of the King Fahad National Library in Riyadh, Saudi Arabia. #riyadh #saudiarabia'","['Night', 'Tree', 'Statue', 'Sculpture', 'Tourism', 'City', 'Tower', 'Temple', 'Town square', 'Leisure']"
141,153,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71281012_532183477621275_4516718748813296818_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=3fce811e4e43521a9676a59547038938&oe=5E6C686A,806,FALSE,388617,"Photo by Beverly Joubert @beverlyjoubert | Few cats like to get their feet wet, and lions are no exception. If, however, you happen to live in the Okavango Delta and you're a pride's male patrolling a territory, keeping paws and other parts dry is a definite challenge. When the delta's waters are high, these cats will need to swim across deep channels, despite their aversion. The drier months offer some respite, but those swimming muscles can come in handy when there's a channel that can be navigated with a giant leap. #thisismytrophy #okavangolions #bigcats""","['Mammal', 'Vertebrate', 'Dog', 'Canidae', 'Carnivore', 'Dog breed', 'Hunting dog', 'Wildlife', 'Sporting Group']"
142,154,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72568615_162473488177822_8471866297860239850_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=6eb7e5ea992e1cbaf26a63e2e88f6a44&oe=5E77ED43,638,FALSE,243877,"Photo by Diana Markosian @markosian | Sulin, 8, floats on her back in a pool in Wolfsburg, Germany. Sulin and her family arrived in Germany from Iraq as part of the migration wave in 2016. A year later, she started swimming courses as a way of allowing her to overcome the trauma she faced on the journey.'","['Face', 'Black', 'Darkness', 'Beauty', 'Head', 'Lady', 'Portrait', 'Nose', 'Eye', 'Flash photography']"
143,155,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73258830_703254313505475_7393939699623756699_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=ead09a2549297b8f4ea5e46b976ba1c0&oe=5E6E5DD6,981,FALSE,394595,"Photo by Stephen Wilkes @stephenwilkes | Photographing this glacier from a plane at 20,000 feet over Greenland, we can see it beginning to melt, the circular ring of clear blue water creating a mirror image of the sun itself. To see more photos from my travels near and far, follow me @stephenwilkes.  #StephenWilkes #Glacier #Greenland #Aerial #ClimateChange'","['Sky', 'Daytime', 'Blue', 'Cloud', 'Atmosphere', 'Azure', 'Horizon', 'Ice', 'Calm', 'Ice cap']"
144,156,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71527441_166974117693240_971315847936070297_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=eae3466e1b13362559a58bbafa214f51&oe=5E8739C4,587,FALSE,235418,"Photo by Gabriele Galimberti @gabrielegalimbertiphoto and Juri De Luca | Fossils of long-extinct creatures aren’t just for museums. Today they’re in homes and businesses, as wealthy collectors indulge a controversial hobby. At the Hanging Gardens of Marqueyssac in France, communications officer Stéphanie Angleys cleans the display case of a 150-million-year-old Allosaurus. Owned by French businessman Kléber Rossillon, the gardens are open to the public. Rossillon acquired the dinosaur—whose skull is among the best preserved in the world—in 2016, a few years after it was found in Wyoming. #dinosaur #fossil #extinct #dinosaurs'","['Skeleton', 'Dinosaur', 'Extinction', 'Velociraptor', 'Fossil', 'Tyrannosaurus', 'Museum', 'Tourist attraction', 'Jaw']"
145,157,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71854168_475900986354343_9161192148033514690_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=44a192cce2ee91b83f67a4b641756db3&oe=5E88C351,550,FALSE,302741,"Photo by Brian Skerry @brianskerry | A study in the morphology of the oceanic whitetip shark. Living in the pelagic zone (open ocean), oceanic whitetips are shaped like aircrafts, with long pectoral fins that allow them to glide efficiently over long distances, expending little energy. \nIn 2006, I led a trip to Cat Island in The Bahamas, where we discovered a population of this species in one of the few locations left where these animals predictably can be found. Oceanic whitetip populations have been decimated due to the demand for their fins, which are prized for shark fin soup. Like the American bison, an animal that was once abundant and then hunted to the brink, only a fraction of oceanic whitetip shark populations remains today. Their numbers declined 93% between 1995 and 2010. Recovery will be difficult, because they reach sexual maturity by age seven and have small litters of pups every one to two years. To learn more about sharks and other ocean animals, follow @BrianSkerry. #oceanicwhitetip #sharks #Bahamas'","['Fin', 'Marine mammal', 'Sky', 'Cetacea', 'Fish', 'Tail']"
146,158,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72899651_606945309843488_8157041843339540593_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=dce3f3aade88ba5a481e092fe0c5f1d8&oe=5E8CF6E5,592,FALSE,327905,"Photo by Robbie Shone @shonephoto | Beneath a starry sky,  a puff of pink smoke rises from Stromboli. Near the mount's  base, the headlights of the last few tourist groups coming down the volcano's slope can be seen approaching the village of Stromboli, located on the coast. Every evening, tour groups hike up to the rim of the crater to watch small but energetic explosive eruptions of ash, lava, and stone blocks. Such eruptions are known as Strombolian eruptions—which occur on volcanoes throughout the world.""","['Sky', 'Night', 'Volcanic landform', 'Stratovolcano', 'Geological phenomenon', 'Hill', 'Mountain', 'Types of volcanic eruptions', 'Landscape', 'Volcano']"
147,159,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74914931_2544759888971867_662186505418723771_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=0035b868a1e5d6ad15ed7f003aac2286&oe=5E726615,1702,FALSE,625615,"Photo by David Chancellor @chancellordavid | A herd of elephants gather under a mophane tree at sunrise, northern Botswana.'","['Wildlife', 'Savanna', 'Herd', 'Landscape', 'Painting', 'Safari', 'Grazing', 'Grassland']"
148,160,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72404516_921260588258060_589648792248232222_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=5030de98059149f7108a07d6560ef2e5&oe=5E85DF2A,4366,FALSE,776226,"Photo by Charlie Hamilton James @chamiltonjames | // Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030. // A young Thomson's gazelle leaps across the plains of Kenya's Maasai Mara at sunset. The gazelle was grazing among a herd of zebra and topi when it decided to stretch its legs by running at high speed for a few minutes. Thomson's gazelles are one of the world's fastest land animals, able to hit speeds of 55 miles per hour. They need to be fast: they're a favorite prey of cheetahs. So running and leaping like this might perhaps be a valuable activity, designed to keep them fit and practicing weaving and dodging—which could save a tommie's life one day. #campaignfornature""","['Sky', 'Red sky at morning', 'Sunset', 'Afterglow', 'Orange', 'Cloud', 'Sunrise', 'Horizon', 'Evening', 'Red']"
149,161,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/73010210_629044677626922_6428772103247213076_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=3351b8ee16cb292d5c32d44401a52063&oe=5E7C9663,800,FALSE,238378,"Photo by Amber Bracken @photobracken | ""It was always hard to stand in prayer,"" Chief Arvol Looking Horse said of Standing Rock. He spoke of a dishonorable war that was prophesied during the time of the black snake, widely interpreted to be the Dakota Access Pipeline, and during the camps, when teargas, pepper spray, rubber bullets, and attack dogs were deployed against nonviolent ""water protectors."" Chief Looking Horse is the founder of World Peace and Prayer Day, held on June 21 since 1996, and after Standing Rock has continued to be a leading voice speaking for climate action, native rights, and peace. He speaks for a deepened and restored relationship to ceremony, pointing out that the traditional Lakota, Nakota, and Dakota way of life is inherently in balance with the natural world. #StandingRock #ClimateAction #peace'","['Hair', 'Hairstyle', 'Long hair', 'Headpiece', 'Room', 'Black hair', 'Feather', 'Costume']"
